trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
32615,06:35:00,06:37:00,596180,4,Dortmund Hbf,,
32615,07:04:00,07:07:00,146716,5,Dortmund Hbf,,
32615,07:38:00,07:41:00,153365,6,Dortmund Hbf,,
32615,08:29:00,08:32:00,6204,7,Dortmund Hbf,,
32615,08:53:00,08:56:00,481211,8,Dortmund Hbf,,
32615,09:09:00,09:10:00,499439,9,Dortmund Hbf,,
32615,09:22:00,09:23:00,204717,10,Dortmund Hbf,,
32615,09:47:00,09:47:00,133638,11,Dortmund Hbf,,
345454,12:20:00,12:20:00,113452,0,Dortmund Hbf,,
345454,12:46:00,12:48:00,160021,1,Dortmund Hbf,,
345454,13:31:00,13:33:00,548761,2,Dortmund Hbf,,
345454,14:19:00,14:26:00,106423,3,Dortmund Hbf,,
345454,15:04:00,15:07:00,146716,4,Dortmund Hbf,,
345454,15:38:00,15:41:00,153365,5,Dortmund Hbf,,
345454,16:29:00,16:32:00,6204,6,Dortmund Hbf,,
345454,16:53:00,16:55:00,481211,7,Dortmund Hbf,,
345454,17:09:00,17:10:00,499439,8,Dortmund Hbf,,
345454,17:22:00,17:23:00,204717,9,Dortmund Hbf,,
345454,17:33:00,17:34:00,477557,10,Dortmund Hbf,,
345454,17:47:00,17:47:00,133638,11,Dortmund Hbf,,
346791,06:20:00,06:20:00,113452,0,Dortmund Hbf,,
346791,06:46:00,06:48:00,160021,1,Dortmund Hbf,,
346791,07:31:00,07:33:00,548761,2,Dortmund Hbf,,
346791,08:19:00,08:26:00,106423,3,Dortmund Hbf,,
346791,09:04:00,09:07:00,146716,4,Dortmund Hbf,,
346791,09:38:00,09:41:00,153365,5,Dortmund Hbf,,
346791,10:29:00,10:32:00,6204,6,Dortmund Hbf,,
346791,10:53:00,10:56:00,481211,7,Dortmund Hbf,,
346791,11:09:00,11:10:00,499439,8,Dortmund Hbf,,
346791,11:22:00,11:23:00,204717,9,Dortmund Hbf,,
346791,11:47:00,11:47:00,133638,10,Dortmund Hbf,,
395651,14:09:00,14:09:00,133638,0,München Hbf,,
395651,14:35:00,14:36:00,204717,1,München Hbf,,
395651,14:48:00,14:50:00,499439,2,München Hbf,,
395651,15:02:00,15:07:00,481211,3,München Hbf,,
395651,15:27:00,15:30:00,6204,4,München Hbf,,
395651,16:19:00,16:22:00,153365,5,München Hbf,,
395651,16:53:00,16:56:00,146716,6,München Hbf,,
395651,17:33:00,17:43:00,106423,7,München Hbf,,
395651,18:26:00,18:28:00,548761,8,München Hbf,,
395651,19:11:00,19:13:00,160021,9,München Hbf,,
395651,19:41:00,19:41:00,113452,10,München Hbf,,
39627,08:11:00,08:11:00,133638,0,München Hbf,,
39627,08:23:00,08:24:00,477557,1,München Hbf,,
39627,08:35:00,08:36:00,204717,2,München Hbf,,
39627,08:48:00,08:49:00,499439,3,München Hbf,,
39627,09:03:00,09:06:00,481211,4,München Hbf,,
39627,09:27:00,09:31:00,6204,5,München Hbf,,
39627,10:19:00,10:22:00,153365,6,München Hbf,,
39627,10:53:00,10:56:00,146716,7,München Hbf,,
39627,11:33:00,11:43:00,106423,8,München Hbf,,
39627,12:26:00,12:28:00,548761,9,München Hbf,,
39627,13:10:00,13:12:00,160021,10,München Hbf,,
39627,13:40:00,13:40:00,113452,11,München Hbf,,
406157,10:19:00,10:19:00,113452,0,Dortmund Hbf,,
406157,10:46:00,10:48:00,160021,1,Dortmund Hbf,,
406157,11:31:00,11:33:00,548761,2,Dortmund Hbf,,
406157,12:07:00,12:09:00,243570,3,Dortmund Hbf,,
406157,12:35:00,12:37:00,596180,4,Dortmund Hbf,,
406157,13:04:00,13:07:00,146716,5,Dortmund Hbf,,
406157,13:38:00,13:41:00,153365,6,Dortmund Hbf,,
406157,14:29:00,14:32:00,6204,7,Dortmund Hbf,,
406157,14:53:00,14:56:00,481211,8,Dortmund Hbf,,
406157,15:09:00,15:10:00,499439,9,Dortmund Hbf,,
406157,15:22:00,15:23:00,204717,10,Dortmund Hbf,,
406157,15:47:00,15:47:00,133638,11,Dortmund Hbf,,
411424,12:11:00,12:11:00,133638,0,München Hbf,,
411424,12:35:00,12:36:00,204717,1,München Hbf,,
411424,12:48:00,12:49:00,499439,2,München Hbf,,
411424,13:03:00,13:06:00,481211,3,München Hbf,,
411424,13:27:00,13:30:00,6204,4,München Hbf,,
411424,14:19:00,14:22:00,153365,5,München Hbf,,
411424,14:53:00,14:56:00,146716,6,München Hbf,,
411424,15:33:00,15:43:00,106423,7,München Hbf,,
411424,16:26:00,16:28:00,548761,8,München Hbf,,
411424,17:11:00,17:13:00,160021,9,München Hbf,,
411424,17:40:00,17:40:00,113452,10,München Hbf,,
419385,14:20:00,14:20:00,113452,0,Arnhem Centraal,,
419385,14:46:00,14:48:00,160021,1,Arnhem Centraal,,
419385,15:31:00,15:33:00,548761,2,Arnhem Centraal,,
419385,16:19:00,16:26:00,106423,3,Arnhem Centraal,,
419385,17:04:00,17:07:00,146716,4,Arnhem Centraal,,
419385,17:38:00,17:48:00,153365,5,Arnhem Centraal,,
419385,18:27:00,18:28:00,578605,6,Arnhem Centraal,,
419385,18:43:00,18:49:00,449938,7,Arnhem Centraal,,
419385,19:10:00,19:11:00,481211,8,Arnhem Centraal,,
419385,19:24:00,19:25:00,499439,9,Arnhem Centraal,,
419385,19:32:00,19:33:00,163028,10,Arnhem Centraal,,
419385,20:15:00,20:15:00,208511,11,Arnhem Centraal,1,1
419385,20:26:00,20:26:00,625267,12,Arnhem Centraal,,
445330,08:19:00,08:19:00,113452,0,Dortmund Hbf,,
445330,08:46:00,08:48:00,160021,1,Dortmund Hbf,,
445330,09:31:00,09:33:00,548761,2,Dortmund Hbf,,
445330,10:19:00,10:26:00,106423,3,Dortmund Hbf,,
445330,11:04:00,11:07:00,146716,4,Dortmund Hbf,,
445330,11:38:00,11:41:00,153365,5,Dortmund Hbf,,
445330,12:29:00,12:32:00,6204,6,Dortmund Hbf,,
445330,12:53:00,12:56:00,481211,7,Dortmund Hbf,,
445330,13:09:00,13:10:00,499439,8,Dortmund Hbf,,
445330,13:22:00,13:23:00,204717,9,Dortmund Hbf,,
445330,13:48:00,13:48:00,133638,10,Dortmund Hbf,,
470241,06:10:00,06:10:00,133638,0,München Hbf,,
470241,06:23:00,06:24:00,477557,1,München Hbf,,
470241,06:35:00,06:36:00,204717,2,München Hbf,,
470241,06:48:00,06:49:00,499439,3,München Hbf,,
470241,07:04:00,07:06:00,481211,4,München Hbf,,
470241,07:27:00,07:30:00,6204,5,München Hbf,,
470241,08:19:00,08:22:00,153365,6,München Hbf,,
470241,08:53:00,08:56:00,146716,7,München Hbf,,
470241,09:33:00,09:43:00,106423,8,München Hbf,,
470241,10:26:00,10:28:00,548761,9,München Hbf,,
470241,11:09:00,11:11:00,160021,10,München Hbf,,
470241,11:40:00,11:40:00,113452,11,München Hbf,,
483960,14:09:00,14:09:00,133638,0,München Hbf,,
483960,14:35:00,14:36:00,204717,1,München Hbf,,
483960,14:48:00,14:50:00,499439,2,München Hbf,,
483960,15:02:00,15:07:00,481211,3,München Hbf,,
483960,15:27:00,15:30:00,6204,4,München Hbf,,
483960,16:19:00,16:22:00,153365,5,München Hbf,,
483960,16:53:00,16:56:00,146716,6,München Hbf,,
483960,17:22:00,17:24:00,596180,7,München Hbf,,
483960,17:48:00,17:52:00,243570,8,München Hbf,,
483960,18:26:00,18:28:00,548761,9,München Hbf,,
483960,19:11:00,19:13:00,160021,10,München Hbf,,
483960,19:41:00,19:41:00,113452,11,München Hbf,,
484366,04:18:00,04:18:00,113452,0,Dortmund Hbf,,
484366,04:46:00,04:48:00,160021,1,Dortmund Hbf,,
484366,05:31:00,05:33:00,548761,2,Dortmund Hbf,,
484366,06:19:00,06:26:00,106423,3,Dortmund Hbf,,
484366,07:04:00,07:07:00,146716,4,Dortmund Hbf,,
484366,07:38:00,07:41:00,153365,5,Dortmund Hbf,,
484366,08:29:00,08:32:00,6204,6,Dortmund Hbf,,
484366,08:53:00,08:56:00,481211,7,Dortmund Hbf,,
484366,09:09:00,09:10:00,499439,8,Dortmund Hbf,,
484366,09:22:00,09:23:00,204717,9,Dortmund Hbf,,
484366,09:33:00,09:34:00,477557,10,Dortmund Hbf,,
484366,09:47:00,09:47:00,133638,11,Dortmund Hbf,,
485084,04:11:00,04:11:00,113452,0,Dortmund Hbf,,
485084,04:46:00,04:48:00,160021,1,Dortmund Hbf,,
485084,05:31:00,05:33:00,548761,2,Dortmund Hbf,,
485084,06:07:00,06:09:00,243570,3,Dortmund Hbf,,
485084,06:35:00,06:37:00,596180,4,Dortmund Hbf,,
485084,07:04:00,07:07:00,146716,5,Dortmund Hbf,,
485084,07:38:00,07:41:00,153365,6,Dortmund Hbf,,
485084,08:29:00,08:32:00,6204,7,Dortmund Hbf,,
485084,08:53:00,08:56:00,481211,8,Dortmund Hbf,,
485084,09:09:00,09:10:00,499439,9,Dortmund Hbf,,
485084,09:22:00,09:23:00,204717,10,Dortmund Hbf,,
485084,09:47:00,09:47:00,133638,11,Dortmund Hbf,,
488093,06:20:00,06:20:00,113452,0,Dortmund Hbf,,
488093,06:46:00,06:48:00,160021,1,Dortmund Hbf,,
488093,07:31:00,07:33:00,548761,2,Dortmund Hbf,,
488093,08:07:00,08:09:00,243570,3,Dortmund Hbf,,
488093,08:35:00,08:37:00,596180,4,Dortmund Hbf,,
488093,09:04:00,09:07:00,146716,5,Dortmund Hbf,,
488093,09:38:00,09:41:00,153365,6,Dortmund Hbf,,
488093,10:29:00,10:32:00,6204,7,Dortmund Hbf,,
488093,10:53:00,10:56:00,481211,8,Dortmund Hbf,,
488093,11:09:00,11:10:00,499439,9,Dortmund Hbf,,
488093,11:22:00,11:23:00,204717,10,Dortmund Hbf,,
488093,11:47:00,11:47:00,133638,11,Dortmund Hbf,,
492760,12:11:00,12:11:00,133638,0,München Hbf,,
492760,12:35:00,12:36:00,204717,1,München Hbf,,
492760,12:48:00,12:49:00,499439,2,München Hbf,,
492760,13:03:00,13:06:00,481211,3,München Hbf,,
492760,13:27:00,13:30:00,6204,4,München Hbf,,
492760,14:19:00,14:22:00,153365,5,München Hbf,,
492760,14:53:00,14:56:00,146716,6,München Hbf,,
492760,15:22:00,15:24:00,596180,7,München Hbf,,
492760,15:48:00,15:52:00,243570,8,München Hbf,,
492760,16:26:00,16:28:00,548761,9,München Hbf,,
492760,17:11:00,17:13:00,160021,10,München Hbf,,
492760,17:40:00,17:40:00,113452,11,München Hbf,,
50000,10:19:00,10:19:00,113452,0,Dortmund Hbf,,
50000,10:46:00,10:48:00,160021,1,Dortmund Hbf,,
50000,11:31:00,11:33:00,548761,2,Dortmund Hbf,,
50000,12:19:00,12:26:00,106423,3,Dortmund Hbf,,
50000,13:04:00,13:07:00,146716,4,Dortmund Hbf,,
50000,13:38:00,13:41:00,153365,5,Dortmund Hbf,,
50000,14:29:00,14:32:00,6204,6,Dortmund Hbf,,
50000,14:53:00,14:56:00,481211,7,Dortmund Hbf,,
50000,15:09:00,15:10:00,499439,8,Dortmund Hbf,,
50000,15:22:00,15:23:00,204717,9,Dortmund Hbf,,
50000,15:47:00,15:47:00,133638,10,Dortmund Hbf,,
514406,12:11:00,12:11:00,133638,0,München Hbf,,
514406,12:23:00,12:24:00,477557,1,München Hbf,,
514406,12:35:00,12:36:00,204717,2,München Hbf,,
514406,12:48:00,12:49:00,499439,3,München Hbf,,
514406,13:03:00,13:06:00,481211,4,München Hbf,,
514406,13:27:00,13:30:00,6204,5,München Hbf,,
514406,14:19:00,14:22:00,153365,6,München Hbf,,
514406,14:53:00,14:56:00,146716,7,München Hbf,,
514406,15:33:00,15:43:00,106423,8,München Hbf,,
514406,16:26:00,16:28:00,548761,9,München Hbf,,
514406,17:11:00,17:13:00,160021,10,München Hbf,,
514406,17:40:00,17:40:00,113452,11,München Hbf,,
529235,09:34:00,09:34:00,625267,0,München Hbf,,
529235,09:45:00,09:45:00,208511,1,München Hbf,1,1
529235,09:51:00,09:53:00,216007,2,München Hbf,1,1
529235,10:24:00,10:25:00,163028,3,München Hbf,,
529235,10:32:00,10:33:00,499439,4,München Hbf,,
529235,10:45:00,10:47:00,481211,5,München Hbf,,
529235,11:11:00,11:18:00,449938,6,München Hbf,,
529235,11:31:00,11:32:00,578605,7,München Hbf,,
529235,12:13:00,12:21:00,153365,8,München Hbf,,
529235,12:53:00,12:56:00,146716,9,München Hbf,,
529235,13:33:00,13:43:00,106423,10,München Hbf,,
529235,14:26:00,14:28:00,548761,11,München Hbf,,
529235,15:11:00,15:13:00,160021,12,München Hbf,,
529235,15:40:00,15:40:00,113452,13,München Hbf,,
543609,06:10:00,06:10:00,133638,0,München Hbf,,
543609,06:23:00,06:24:00,477557,1,München Hbf,,
543609,06:35:00,06:36:00,204717,2,München Hbf,,
543609,06:48:00,06:49:00,499439,3,München Hbf,,
543609,07:04:00,07:06:00,481211,4,München Hbf,,
543609,07:27:00,07:30:00,6204,5,München Hbf,,
543609,08:19:00,08:22:00,153365,6,München Hbf,,
543609,08:53:00,08:56:00,146716,7,München Hbf,,
543609,09:33:00,09:43:00,106423,8,München Hbf,,
543609,10:26:00,10:28:00,548761,9,München Hbf,,
543609,11:09:00,11:11:00,160021,10,München Hbf,,
543609,11:40:00,11:40:00,113452,11,München Hbf,,
544519,18:09:00,18:09:00,133638,0,München Hbf,,
544519,18:23:00,18:24:00,477557,1,München Hbf,,
544519,18:35:00,18:36:00,204717,2,München Hbf,,
544519,18:48:00,18:50:00,499439,3,München Hbf,,
544519,19:02:00,19:07:00,481211,4,München Hbf,,
544519,19:27:00,19:30:00,6204,5,München Hbf,,
544519,20:19:00,20:22:00,153365,6,München Hbf,,
544519,20:53:00,20:56:00,146716,7,München Hbf,,
544519,21:33:00,21:43:00,106423,8,München Hbf,,
544519,22:26:00,22:28:00,548761,9,München Hbf,,
544519,23:11:00,23:13:00,160021,10,München Hbf,,
544519,23:41:00,23:41:00,113452,11,München Hbf,,
58572,06:20:00,06:20:00,113452,0,Dortmund Hbf,,
58572,06:46:00,06:48:00,160021,1,Dortmund Hbf,,
58572,07:31:00,07:33:00,548761,2,Dortmund Hbf,,
58572,08:19:00,08:26:00,106423,3,Dortmund Hbf,,
58572,09:04:00,09:07:00,146716,4,Dortmund Hbf,,
58572,09:38:00,09:41:00,153365,5,Dortmund Hbf,,
58572,10:29:00,10:32:00,6204,6,Dortmund Hbf,,
58572,10:53:00,10:56:00,481211,7,Dortmund Hbf,,
58572,11:09:00,11:10:00,499439,8,Dortmund Hbf,,
58572,11:22:00,11:23:00,204717,9,Dortmund Hbf,,
58572,11:33:00,11:34:00,477557,10,Dortmund Hbf,,
58572,11:47:00,11:47:00,133638,11,Dortmund Hbf,,
595407,04:20:00,04:20:00,113452,0,Dortmund Hbf,,
595407,04:46:00,04:48:00,160021,1,Dortmund Hbf,,
595407,05:31:00,05:33:00,548761,2,Dortmund Hbf,,
595407,06:19:00,06:26:00,106423,3,Dortmund Hbf,,
595407,07:04:00,07:07:00,146716,4,Dortmund Hbf,,
595407,07:38:00,07:41:00,153365,5,Dortmund Hbf,,
595407,08:29:00,08:32:00,6204,6,Dortmund Hbf,,
595407,08:53:00,08:56:00,481211,7,Dortmund Hbf,,
595407,09:09:00,09:10:00,499439,8,Dortmund Hbf,,
595407,09:22:00,09:23:00,204717,9,Dortmund Hbf,,
595407,09:33:00,09:34:00,477557,10,Dortmund Hbf,,
595407,09:47:00,09:47:00,133638,11,Dortmund Hbf,,
669482,14:20:00,14:20:00,113452,0,Arnhem Centraal,,
669482,14:46:00,14:48:00,160021,1,Arnhem Centraal,,
669482,15:31:00,15:33:00,548761,2,Arnhem Centraal,,
669482,16:07:00,16:09:00,243570,3,Arnhem Centraal,,
669482,16:35:00,16:37:00,596180,4,Arnhem Centraal,,
669482,17:04:00,17:07:00,146716,5,Arnhem Centraal,,
669482,17:38:00,17:48:00,153365,6,Arnhem Centraal,,
669482,18:27:00,18:28:00,578605,7,Arnhem Centraal,,
669482,18:43:00,18:49:00,449938,8,Arnhem Centraal,,
669482,19:10:00,19:11:00,481211,9,Arnhem Centraal,,
669482,19:24:00,19:25:00,499439,10,Arnhem Centraal,,
669482,19:32:00,19:33:00,163028,11,Arnhem Centraal,,
669482,20:15:00,20:15:00,208511,12,Arnhem Centraal,1,1
669482,20:26:00,20:26:00,625267,13,Arnhem Centraal,,
698119,12:11:00,12:11:00,133638,0,München Hbf,,
698119,12:35:00,12:36:00,204717,1,München Hbf,,
698119,12:48:00,12:49:00,499439,2,München Hbf,,
698119,13:03:00,13:06:00,481211,3,München Hbf,,
698119,13:27:00,13:30:00,6204,4,München Hbf,,
698119,14:19:00,14:22:00,153365,5,München Hbf,,
698119,14:53:00,14:56:00,146716,6,München Hbf,,
698119,15:22:00,15:24:00,596180,7,München Hbf,,
698119,15:48:00,15:52:00,243570,8,München Hbf,,
698119,16:26:00,16:28:00,548761,9,München Hbf,,
698119,17:11:00,17:13:00,160021,10,München Hbf,,
698119,17:40:00,17:40:00,113452,11,München Hbf,,
711620,05:25:00,05:25:00,449938,0,München Hbf,,
711620,06:19:00,06:21:00,153365,1,München Hbf,,
711620,06:53:00,06:56:00,146716,2,München Hbf,,
711620,07:33:00,07:43:00,106423,3,München Hbf,,
711620,08:26:00,08:28:00,548761,4,München Hbf,,
711620,09:09:00,09:11:00,160021,5,München Hbf,,
711620,09:40:00,09:40:00,113452,6,München Hbf,,
736600,10:19:00,10:19:00,113452,0,Dortmund Hbf,,
736600,10:46:00,10:48:00,160021,1,Dortmund Hbf,,
736600,11:31:00,11:33:00,548761,2,Dortmund Hbf,,
736600,12:19:00,12:26:00,106423,3,Dortmund Hbf,,
736600,13:04:00,13:07:00,146716,4,Dortmund Hbf,,
736600,13:38:00,13:41:00,153365,5,Dortmund Hbf,,
736600,14:29:00,14:32:00,6204,6,Dortmund Hbf,,
736600,14:53:00,14:56:00,481211,7,Dortmund Hbf,,
736600,15:09:00,15:10:00,499439,8,Dortmund Hbf,,
736600,15:22:00,15:23:00,204717,9,Dortmund Hbf,,
736600,15:33:00,15:34:00,477557,10,Dortmund Hbf,,
736600,15:47:00,15:47:00,133638,11,Dortmund Hbf,,
783136,18:19:00,18:19:00,113452,0,Siegburg/Bonn,,
783136,18:46:00,18:48:00,160021,1,Siegburg/Bonn,,
783136,19:31:00,19:33:00,548761,2,Siegburg/Bonn,,
783136,20:19:00,20:26:00,106423,3,Siegburg/Bonn,,
783136,21:04:00,21:07:00,146716,4,Siegburg/Bonn,,
783136,21:38:00,21:41:00,153365,5,Siegburg/Bonn,,
783136,22:18:00,22:18:00,578605,6,Siegburg/Bonn,,
858890,18:09:00,18:09:00,133638,0,München Hbf,,
858890,18:23:00,18:24:00,477557,1,München Hbf,,
858890,18:35:00,18:36:00,204717,2,München Hbf,,
858890,18:48:00,18:50:00,499439,3,München Hbf,,
858890,19:02:00,19:07:00,481211,4,München Hbf,,
858890,19:27:00,19:30:00,6204,5,München Hbf,,
858890,20:19:00,20:22:00,153365,6,München Hbf,,
858890,20:53:00,20:56:00,146716,7,München Hbf,,
858890,21:33:00,21:43:00,106423,8,München Hbf,,
858890,22:26:00,22:28:00,548761,9,München Hbf,,
858890,22:42:00,22:54:00,667630,10,München Hbf,1,1
858890,23:22:00,23:24:00,160021,11,München Hbf,,
858890,24:34:00,24:34:00,113452,12,München Hbf,,
879218,06:10:00,06:10:00,133638,0,München Hbf,,
879218,06:35:00,06:36:00,204717,1,München Hbf,,
879218,06:48:00,06:49:00,499439,2,München Hbf,,
879218,07:04:00,07:06:00,481211,3,München Hbf,,
879218,07:27:00,07:30:00,6204,4,München Hbf,,
879218,08:19:00,08:22:00,153365,5,München Hbf,,
879218,08:53:00,08:56:00,146716,6,München Hbf,,
879218,09:33:00,09:43:00,106423,7,München Hbf,,
879218,10:26:00,10:28:00,548761,8,München Hbf,,
879218,11:09:00,11:11:00,160021,9,München Hbf,,
879218,11:40:00,11:40:00,113452,10,München Hbf,,
892139,08:19:00,08:19:00,113452,0,Dortmund Hbf,,
892139,08:46:00,08:48:00,160021,1,Dortmund Hbf,,
892139,09:31:00,09:33:00,548761,2,Dortmund Hbf,,
892139,10:19:00,10:26:00,106423,3,Dortmund Hbf,,
892139,11:04:00,11:07:00,146716,4,Dortmund Hbf,,
892139,11:38:00,11:41:00,153365,5,Dortmund Hbf,,
892139,12:29:00,12:32:00,6204,6,Dortmund Hbf,,
892139,12:53:00,12:56:00,481211,7,Dortmund Hbf,,
892139,13:09:00,13:10:00,499439,8,Dortmund Hbf,,
892139,13:22:00,13:23:00,204717,9,Dortmund Hbf,,
892139,13:33:00,13:34:00,477557,10,Dortmund Hbf,,
892139,13:48:00,13:48:00,133638,11,Dortmund Hbf,,
94800,04:11:00,04:11:00,113452,0,Dortmund Hbf,,
94800,04:46:00,04:48:00,160021,1,Dortmund Hbf,,
94800,05:31:00,05:33:00,548761,2,Dortmund Hbf,,
94800,06:19:00,06:26:00,106423,3,Dortmund Hbf,,
94800,07:04:00,07:07:00,146716,4,Dortmund Hbf,,
94800,07:38:00,07:41:00,153365,5,Dortmund Hbf,,
94800,08:29:00,08:32:00,6204,6,Dortmund Hbf,,
94800,08:53:00,08:56:00,481211,7,Dortmund Hbf,,
94800,09:09:00,09:10:00,499439,8,Dortmund Hbf,,
94800,09:22:00,09:23:00,204717,9,Dortmund Hbf,,
94800,09:47:00,09:47:00,133638,10,Dortmund Hbf,,
954861,18:09:00,18:09:00,133638,0,München Hbf,,
954861,18:23:00,18:24:00,477557,1,München Hbf,,
954861,18:35:00,18:36:00,204717,2,München Hbf,,
954861,18:48:00,18:50:00,499439,3,München Hbf,,
954861,19:02:00,19:07:00,481211,4,München Hbf,,
954861,19:27:00,19:30:00,6204,5,München Hbf,,
954861,20:19:00,20:22:00,153365,6,München Hbf,,
954861,20:53:00,20:56:00,146716,7,München Hbf,,
954861,21:33:00,21:43:00,106423,8,München Hbf,,
954861,22:26:00,22:28:00,548761,9,München Hbf,,
954861,23:31:00,23:33:00,160021,10,München Hbf,,
954861,24:01:00,24:01:00,113452,11,München Hbf,,
961150,14:09:00,14:09:00,133638,0,München Hbf,,
961150,14:23:00,14:24:00,477557,1,München Hbf,,
961150,14:35:00,14:36:00,204717,2,München Hbf,,
961150,14:48:00,14:50:00,499439,3,München Hbf,,
961150,15:02:00,15:07:00,481211,4,München Hbf,,
961150,15:27:00,15:30:00,6204,5,München Hbf,,
961150,16:19:00,16:22:00,153365,6,München Hbf,,
961150,16:53:00,16:56:00,146716,7,München Hbf,,
961150,17:33:00,17:43:00,106423,8,München Hbf,,
961150,18:26:00,18:28:00,548761,9,München Hbf,,
961150,19:11:00,19:13:00,160021,10,München Hbf,,
961150,19:41:00,19:41:00,113452,11,München Hbf,,
982682,18:19:00,18:19:00,113452,0,Köln Hbf,,
982682,18:46:00,18:48:00,160021,1,Köln Hbf,,
982682,19:31:00,19:33:00,548761,2,Köln Hbf,,
982682,20:07:00,20:09:00,243570,3,Köln Hbf,,
982682,20:35:00,20:37:00,596180,4,Köln Hbf,,
982682,21:04:00,21:07:00,146716,5,Köln Hbf,,
982682,21:38:00,21:41:00,153365,6,Köln Hbf,,
982682,22:30:00,22:30:00,449938,7,Köln Hbf,,
496298,11:10:00,11:10:00,583154,0,Chiasso,,
496298,11:49:00,11:51:00,681100,1,Chiasso,,
496298,11:58:00,11:58:00,572512,2,Chiasso,,
100087,17:44:00,17:44:00,526644,0,Rzepin,,
100087,18:47:00,18:50:00,590429,1,Rzepin,,
100087,18:52:00,18:52:00,393129,2,Rzepin,1,1
100087,19:07:00,19:07:00,68396,3,Rzepin,,
1002991,08:50:00,08:50:00,590429,0,Rzepin,,
1002991,08:52:00,08:52:00,393129,1,Rzepin,1,1
1002991,09:07:00,09:07:00,68396,2,Rzepin,,
1009630,14:50:00,14:50:00,68396,0,Frankfurt(Oder),,
1009630,15:06:00,15:06:00,393129,1,Frankfurt(Oder),1,1
1009630,15:09:00,15:09:00,141716,2,Frankfurt(Oder),,
1012570,12:50:00,12:50:00,141716,0,Rzepin,,
1012570,12:52:00,12:52:00,393129,1,Rzepin,1,1
1012570,13:07:00,13:07:00,68396,2,Rzepin,,
103182,08:50:00,08:50:00,68396,0,Berlin Gesundbrunnen,,
103182,09:06:00,09:06:00,393129,1,Berlin Gesundbrunnen,1,1
103182,09:09:00,09:12:00,238793,2,Berlin Gesundbrunnen,,
103182,10:25:00,10:25:00,480761,3,Berlin Gesundbrunnen,,
1043495,22:14:00,22:14:00,590429,0,Rzepin,,
1043495,22:17:00,22:17:00,393129,1,Rzepin,1,1
1043495,22:39:00,22:39:00,68396,2,Rzepin,,
1062683,08:50:00,08:50:00,141716,0,Rzepin,,
1062683,08:52:00,08:52:00,393129,1,Rzepin,1,1
1062683,09:07:00,09:07:00,68396,2,Rzepin,,
1065054,18:50:00,18:50:00,68396,0,Berlin Gesundbrunnen,,
1065054,19:06:00,19:06:00,393129,1,Berlin Gesundbrunnen,1,1
1065054,19:09:00,19:12:00,427810,2,Berlin Gesundbrunnen,,
1065054,20:25:00,20:25:00,480761,3,Berlin Gesundbrunnen,,
1150896,13:44:00,13:44:00,526644,0,Rzepin,,
1150896,14:47:00,14:50:00,590429,1,Rzepin,,
1150896,14:52:00,14:52:00,393129,2,Rzepin,1,1
1150896,15:07:00,15:07:00,68396,3,Rzepin,,
1165080,18:50:00,18:50:00,68396,0,Berlin Gesundbrunnen,,
1165080,19:06:00,19:06:00,393129,1,Berlin Gesundbrunnen,1,1
1165080,19:09:00,19:12:00,427810,2,Berlin Gesundbrunnen,,
1165080,20:25:00,20:25:00,480761,3,Berlin Gesundbrunnen,,
1177108,18:50:00,18:50:00,68396,0,Frankfurt(Oder),,
1177108,19:06:00,19:06:00,393129,1,Frankfurt(Oder),1,1
1177108,19:09:00,19:09:00,427810,2,Frankfurt(Oder),,
1184358,08:50:00,08:50:00,590429,0,Rzepin,,
1184358,08:52:00,08:52:00,393129,1,Rzepin,1,1
1184358,09:07:00,09:07:00,68396,2,Rzepin,,
1185776,11:50:00,11:50:00,68396,0,Frankfurt(Oder),,
1185776,12:06:00,12:06:00,393129,1,Frankfurt(Oder),1,1
1185776,12:09:00,12:09:00,141716,2,Frankfurt(Oder),,
1207627,16:50:00,16:50:00,141716,0,Rzepin,,
1207627,16:52:00,16:52:00,393129,1,Rzepin,1,1
1207627,17:07:00,17:07:00,68396,2,Rzepin,,
1228200,15:50:00,15:50:00,141716,0,Rzepin,,
1228200,15:52:00,15:52:00,393129,1,Rzepin,1,1
1228200,16:07:00,16:07:00,68396,2,Rzepin,,
1255087,20:42:00,20:42:00,526644,0,Rzepin,,
1255087,21:58:00,22:14:00,590429,1,Rzepin,,
1255087,22:17:00,22:17:00,393129,2,Rzepin,1,1
1255087,22:39:00,22:39:00,68396,3,Rzepin,,
1263852,14:50:00,14:50:00,68396,0,Frankfurt(Oder),,
1263852,15:06:00,15:06:00,393129,1,Frankfurt(Oder),1,1
1263852,15:09:00,15:09:00,238793,2,Frankfurt(Oder),,
1271115,14:50:00,14:50:00,68396,0,Berlin Gesundbrunnen,,
1271115,15:06:00,15:06:00,393129,1,Berlin Gesundbrunnen,1,1
1271115,15:09:00,15:12:00,238793,2,Berlin Gesundbrunnen,,
1271115,16:25:00,16:25:00,480761,3,Berlin Gesundbrunnen,,
1298594,08:50:00,08:50:00,68396,0,Frankfurt(Oder),,
